% log of messages transmitted to brudge (outgoing) (<-)
% received from bridge (incoming) (->)
% 1 Linux timestamp (seconds since 1 jan 1970)
% 2 mission time (sec)
% 3 direction flag ->: or <-:
% 4 string send or received
1552663874.936  0.001->: Connected to bridge  1
1552663874.962  0.028->: robot stop
1552663875.635  0.700<-: irc 1.500 1.500 472 3469 72000 24096 72296 24096 1 1
1552663875.662  0.727<-: lip 0 1 0.0000 20 0.0000 20 1 44 44 0 0 0 0 4.5 1 0
1552663875.664  0.730<-: mca 0 -0
1552663875.679  0.745<-: acw 0.390786 -0.0911035 -9.85596
1552663875.704  0.770<-: gyw 0.12207 -0.0915527 0.0915527
1552663875.730  0.795<-: hbt 0.489997 11.3301 0 7 0 236
1552663875.764  0.830<-: pse 2.00027 -0.238094 -0.10142 2.01571 -0.0338799
1552663875.792  0.857<-: irc 1.500 1.500 503 4321 72000 24096 72296 24096 1 1
1552663875.794  0.859<-: wve 0 0
1552663875.817  0.882<-: lip 0 1 0.0000 20 0.0000 20 1 44 44 0 0 0 0 4.5 1 0
1552663875.835  0.900<-: acw 0.350029 -0.0671289 -9.83438
1552663875.861  0.926<-: gyw 0.366211 -0.0305176 0.0915527
1552663875.885  0.950<-: hbt 0.645995 11.34 0 7 0 234
1552663875.921  0.986<-: pse 2.00027 -0.238094 -0.10142 2.01571 -0.0338412
1552663875.923  0.989<-: mca 0 -0
1552663875.948  1.013<-: irc 1.500 1.500 460 5297 72000 24096 72296 24096 1 1
1552663875.973  1.039<-: lip 0 1 0.0000 20 0.0000 20 1 44 44 0 0 0 0 4.5 1 0
1552663875.991  1.057<-: acw 0.338042 -0.115078 -9.79363
1552663876.017  1.083<-: gyw 0.0915527 0.0610352 0.0915527
1552663876.041  1.107<-: hbt 0.801993 11.336 0 7 0 234
1552663876.043  1.109<-: wve 0 0
1552663876.077  1.142<-: pse 2.00027 -0.238094 -0.10142 2.01571 -0.0338516
1552663876.104  1.169<-: irc 1.500 1.500 469 3595 72000 24096 72296 24096 1 1
1552663876.128  1.194<-: lip 0 1 0.0000 20 0.0000 20 1 44 44 0 0 0 0 4.5 1 0
1552663876.146  1.212<-: acw 0.366812 -0.0263721 -9.83199
1552663876.171  1.237<-: gyw 0.152588 0.12207 0.12207
1552663876.174  1.239<-: mca 0 -0
1552663876.198  1.264<-: hbt 0.957991 11.3321 0 7 0 232
1552663876.232  1.298<-: pse 2.00027 -0.238094 -0.10142 2.01571 -0.0339154
1552663876.260  1.325<-: irc 1.500 1.500 543 7230 72000 24096 72296 24096 1 1
1552663876.284  1.350<-: lip 0 1 0.0000 20 0.0000 20 1 44 44 0 0 0 0 4.5 1 0
1552663876.304  1.369<-: acw 0.306875 -0.0982959 -9.80801
1552663876.306  1.371<-: wve 0 0
1552663876.326  1.391<-: gyw 0.183105 0 0.0915527
1552663876.352  1.418<-: hbt 1.114 11.3321 0 7 0 233
1552663876.388  1.453<-: pse 2.00027 -0.238094 -0.10142 2.01571 -0.0338401
1552663876.415  1.481<-: irc 1.500 1.500 437 3262 72000 24096 72296 24096 1 1
1552663876.441  1.506<-: lip 0 1 0.0000 20 0.0000 20 1 44 44 0 0 0 0 4.5 1 0
1552663876.443  1.509<-: mca 0 -0
1552663876.458  1.524<-: acw 0.29249 -0.0479492 -9.93028
1552663876.485  1.551<-: gyw -0.457764 -1.92261 -0.671387
1552663876.507  1.573<-: hbt 0.069 11.2886 1 2 0 469
1552663876.549  1.614<-: pse 0.00456377 3.21803e-05 0.00869316 0.00456391 -0.0448947
1552663876.572  1.637<-: irc 1.500 1.500 463 5565 72000 24096 72296 24096 1 1
1552663876.578  1.643<-: wve 0.183418 0.231527
1552663876.597  1.662<-: lip 1 1 0.0470 20 1.7716 20 1 44 44 0 0 0 0 4.5 1 0
1552663876.614  1.679<-: acw 1.50321 -1.09084 -7.98115
1552663876.639  1.705<-: gyw -8.23975 -12.0239 -7.2937
1552663876.690  1.756<-: hbt 0.225 11.1501 1 2 0 485
1552663876.709  1.774<-: pse 0.0736292 -0.000256559 -0.0115909 0.0736311 -0.127102
1552663876.714  1.780<-: mca 1.26121 1.30833
1552663876.729  1.795<-: irc 1.500 1.500 435 3702 72000 24096 72296 24096 1 1
1552663876.753  1.819<-: lip 1 1 0.0559 20 1.4819 20 1 44 44 0 0 0 0 4.5 1 0
1552663876.769  1.835<-: acw 4.02294 4.43051 -1.34977
1552663876.796  1.862<-: gyw 3.20435 -61.0352 -19.8364
1552663876.822  1.888<-: hbt 0.380999 11.1818 1 2 0 480
1552663876.828  1.893<-: wve 1.45186 1.40385
1552663876.859  1.924<-: pse 0.250957 -0.00462691 -0.0318749 0.251015 -0.322872
1552663876.884  1.949<-: irc 1.500 1.500 503 438 72000 24096 72296 24096 1 1
1552663876.908  1.974<-: lip 1 1 0.0000 0 0.0000 0 1 44 44 0 0 0 0 4.5 1 0
1552663876.925  1.990<-: acw 6.60021 -7.47528 -25.6456
1552663876.952  2.018<-: gyw -31.0364 -154.938 -11.2305
1552663876.958  2.024<-: mca 0.842702 0.824372
1552663876.979  2.044<-: hbt 0.536997 11.1996 1 2 0 386
1552663877.015  2.081<-: pse 0.524511 -0.0220345 -0.0753407 0.525154 -0.728265
1552663877.040  2.106<-: irc 1.500 1.500 448 341 72000 24096 72296 24096 1 1
1552663877.066  2.132<-: lip 1 1 0.0000 0 0.0000 0 1 44 44 0 0 0 0 4.5 1 0
1552663877.081  2.147<-: acw 3.93184 -2.44062 -8.00272
1552663877.087  2.152<-: wve 2.20979 1.60659
1552663877.107  2.173<-: gyw -11.5662 73.6694 -29.0527
1552663877.135  2.200<-: hbt 0.692995 11.1818 1 2 0 398
1552663877.171  2.236<-: pse 0.833124 -0.0444902 -0.0608521 0.834588 -0.734107
1552663877.196  2.262<-: irc 1.500 1.500 493 618 72000 24096 72296 24096 1 1
1552663877.221  2.286<-: lip 1 1 0.0000 0 0.0000 0 1 44 44 0 0 0 0 4.5 1 0
1552663877.227  2.292<-: mca 0.513958 0.664161
1552663877.237  2.303<-: acw 5.0011 -5.15454 -8.74114
1552663877.265  2.330<-: gyw -8.02612 -13.0005 -6.50024
1552663877.308  2.374<-: hbt 0.848993 11.2569 1 2 0 394
1552663877.325  2.391<-: pse 1.15664 -0.0675926 -0.0666475 1.15893 -0.826999
1552663877.353  2.419<-: irc 1.500 1.500 548 1507 72000 24096 72296 24096 1 1
1552663877.358  2.424<-: wve 2.18454 2.0745
1552663877.376  2.442<-: lip 1 1 0.0000 0 0.0000 0 1 44 44 0 0 0 0 4.5 1 0
1552663877.394  2.459<-: acw 3.16465 -7.15882 -29.4984
1552663877.419  2.485<-: gyw -48.645 14.3738 -22.7051
1552663877.446  2.512<-: hbt 1.00499 11.2886 1 2 0 399
1552663877.482  2.548<-: pse 1.49033 -0.0932913 -0.0840339 1.49362 -0.801076
1552663877.488  2.554<-: mca 0.209862 0.411468
1552663877.508  2.574<-: irc 1.500 1.500 564 1005 72000 24096 72296 24096 1 1
1552663877.532  2.598<-: lip 1 1 0.0000 0 0.0000 0 1 44 44 0 0 0 0 4.5 1 0
1552663877.550  2.616<-: acw 5.74911 -5.03227 -5.32716
1552663877.576  2.641<-: gyw 2.99072 32.5928 -1.89209
1552663877.601  2.666<-: hbt 1.161 11.2886 1 2 0 398
1552663877.606  2.672<-: wve 2.22365 2.19742
1552663877.636  2.702<-: pse 1.83374 -0.12342 -0.0869316 1.83835 -0.748895
1552663877.664  2.729<-: irc 1.500 1.500 559 357 72000 24096 72296 24096 1 1
1552663877.688  2.754<-: lip 1 1 0.0000 0 0.0000 0 1 44 44 0 0 0 0 4.5 1 0
1552663877.706  2.771<-: acw 10.9516 4.13562 1.44327
1552663877.731  2.796<-: gyw 16.6931 99.3652 1.89209
1552663877.737  2.802<-: mca 0.115672 0.356102
1552663877.758  2.824<-: hbt 1.31701 11.2807 1 2 0 392
1552663877.794  2.859<-: pse 2.17722 -0.152694 -0.0840339 2.18307 -0.54896
1552663877.820  2.886<-: irc 1.500 1.500 467 368 72000 24096 72296 24096 1 1
1552663877.845  2.910<-: lip 1 1 0.0000 0 0.0000 0 1 44 44 0 0 0 0 4.5 1 0
1552663877.862  2.928<-: acw 0.362017 2.34711 -12.1407
1552663877.868  2.933<-: wve 2.06746 2.15877
1552663877.888  2.953<-: gyw 14.4348 -137.177 25.8789
1552663877.924  2.990<-: hbt 1.47301 11.3143 1 2 0 391
1552663877.950  3.015<-: pse 2.52698 -0.173482 -0.00869314 2.53357 -0.369395
1552663877.976  3.041<-: irc 1.500 1.500 512 374 72000 24096 72296 24096 1 1
1552663878.000  3.066<-: lip 1 1 0.0000 0 0.0000 0 1 44 44 0 0 0 0 4.5 1 0
1552663878.007  3.072<-: mca 0.175539 0.320341
1552663878.017  3.083<-: acw 4.00136 -1.33539 8.0267
1552663878.044  3.110<-: gyw -10.6201 -29.9683 1.83105
1552663878.070  3.135<-: hbt 1.62902 11.3123 1 2 0 395
1552663878.105  3.171<-: pse 2.88721 -0.171969 0.0144886 2.89381 -0.309891
1552663878.132  3.198<-: irc 1.500 1.500 6853 1104 72000 24096 72296 24096 1 1
1552663878.138  3.203<-: wve 2.32341 2.26006
1552663878.157  3.222<-: lip 1 1 0.0000 0 0.0000 0 1 44 44 0 0 0 0 4.5 1 0
1552663878.173  3.239<-: acw 5.02028 -2.21765 -15.4636
1552663878.198  3.264<-: gyw -17.334 37.9028 3.90625
1552663878.225  3.291<-: hbt 1.78503 11.3044 1 2 0 395
1552663878.262  3.328<-: pse 3.24458 -0.162442 0.0347727 3.25131 -0.278458
1552663878.269  3.335<-: mca -0.0216955 0.0870963
1552663878.287  3.353<-: irc 1.500 1.500 574 508 72000 24096 72296 24096 1 1
1552663878.312  3.377<-: lip 1 1 0.0000 0 0.0000 0 1 44 44 0 0 0 0 4.5 1 0
1552663878.330  3.395<-: acw 0.788765 -1.44807 -7.85888
1552663878.357  3.422<-: gyw -12.8174 -21.5454 4.91333
1552663878.383  3.448<-: hbt 1.94103 11.3103 1 2 0 392
1552663878.388  3.454<-: wve 2.28467 2.23434
1552663878.416  3.482<-: pse 3.60109 -0.146049 0.0550567 3.6082 -0.255288
1552663878.444  3.510<-: irc 1.500 1.500 620 536 72000 24096 72296 24096 1 1
1552663878.469  3.534<-: lip 1 1 0.0000 0 0.0000 0 1 44 44 0 0 0 0 4.5 1 0
1552663878.486  3.552<-: acw 1.6063 -1.58952 -14.6197
1552663878.512  3.578<-: gyw -7.35474 -18.7683 1.58691
1552663878.518  3.584<-: mca 0.133035 0.0586054
1552663878.537  3.603<-: hbt 2.09703 11.3044 1 2 0 389
1552663878.574  3.639<-: pse 3.95639 -0.123966 0.072443 3.96417 -0.233357
1552663878.600  3.666<-: irc 1.500 1.500 448 337 72000 24096 72296 24096 1 1
1552663878.625  3.690<-: lip 1 1 0.0000 0 0.0000 0 1 44 44 0 0 0 0 4.5 1 0
1552663878.642  3.708<-: acw 0.345234 -2.69475 -6.605
1552663878.648  3.713<-: wve 2.28567 2.31421
1552663878.669  3.735<-: gyw 2.86865 -20.4468 1.80054
1552663878.694  3.759<-: hbt 2.25302 11.3103 1 2 0 389
1552663878.729  3.795<-: pse 4.3107 -0.0966609 0.0840339 4.31957 -0.198587
1552663878.757  3.823<-: irc 1.500 1.500 10633 401 72000 24096 72296 24096 1 1
1552663878.780  3.846<-: lip 1 1 0.0000 0 0.0000 0 1 44 44 0 0 0 0 4.5 1 0
1552663878.787  3.852<-: mca 0.112372 0.0336653
1552663878.798  3.864<-: acw -2.38308 -2.40705 -13.0949
1552663878.823  3.889<-: gyw 7.69043 -3.57056 2.7771
1552663878.850  3.916<-: hbt 2.40901 11.3004 1 2 0 386
1552663878.884  3.950<-: pse 4.6649 -0.064336 0.0985225 4.67527 -0.177715
1552663878.913  3.978<-: irc 1.500 0.699 6834 19280 72000 24096 72296 24096 1 1
1552663878.918  3.983<-: wve 2.25364 2.3368
1552663878.936  4.001<-: lip 1 1 0.0000 0 0.0000 0 1 44 44 0 0 0 0 4.5 1 0
1552663878.952  4.018<-: acw -39.28 -39.28 -39.28
1552663878.979  4.044<-: gyw 58.8684 69.2749 12.3291
1552663879.004  4.069<-: hbt 2.565 11.3163 1 2 0 391
1552663879.041  4.107<-: pse 4.99184 -0.0184868 0.0579544 5.00571 -0.0954235
1552663879.047  4.113<-: mca 0.0111857 1.12154
1552663879.070  4.136<-: irc 1.500 0.098 6220 93778 72000 24096 72296 24096 1 1
1552663879.093  4.159<-: lip 1 1 0.0000 0 0.0000 0 1 44 44 0 0 0 0 4.5 1 0
1552663879.109  4.174<-: acw -7.23314 -1.0405 -23.2602
1552663879.135  4.201<-: gyw -17.9443 -157.318 41.748
1552663879.173  4.239<-: hbt 2.72099 11.1422 1 2 0 382
1552663879.179  4.245<-: wve 0.607054 1.41196
1552663879.197  4.263<-: pse 5.13774 -0.00724434 0.136193 5.15205 -0.307864
1552663879.226  4.291<-: irc 1.500 0.111 863 83627 72000 24096 72296 24096 1 1
1552663879.250  4.316<-: lip 1 1 0.0000 0 0.0000 0 1 44 44 0 0 0 0 4.5 1 0
1552663879.266  4.332<-: acw 7.94998 2.12655 -7.43692
1552663879.292  4.357<-: gyw 4.24194 -122.986 -2.16675
1552663879.297  4.363<-: mca 1.29622 1.36382
1552663879.318  4.383<-: hbt 2.87697 11.1363 1 2 0 384
1552663879.354  4.419<-: pse 5.20151 0.000151322 0.0985224 5.21624 -0.550333
1552663879.380  4.446<-: irc 1.500 1.500 614 2389 72000 24096 72296 24096 1 1
1552663879.405  4.470<-: lip 1 1 0.0000 0 0.0000 0 1 44 44 0 0 0 0 4.5 1 0
1552663879.421  4.487<-: acw -0.498672 -3.44995 -13.596
1552663879.427  4.493<-: wve 2.23222 2.27911
1552663879.449  4.514<-: gyw -13.7634 88.9282 -1.86157
1552663879.485  4.551<-: hbt 3.03296 11.2965 1 2 0 398
1552663879.506  4.572<-: pse 5.48909 0.0369985 0.141988 5.50621 -0.7442
1552663879.536  4.601<-: irc 1.500 1.500 472 6659 72000 24096 72296 24096 1 1
1552663879.561  4.627<-: lip 1 1 0.0000 0 0.0000 0 1 44 44 0 0 0 0 4.5 1 0
1552663879.568  4.633<-: mca 0.0310015 0.101754
1552663879.577  4.643<-: acw 7.8373 -1.35936 -11.2801
1552663879.604  4.669<-: gyw 1.40381 -5.61523 6.50024
1552663879.629  4.695<-: hbt 3.18895 11.3084 1 2 0 394
1552663879.664  4.730<-: pse 5.84346 0.0926587 0.173863 5.86495 -0.738324
1552663879.693  4.758<-: irc 0.391 1.500 28815 7567 72000 24096 72296 24096 1 1
1552663879.698  4.763<-: wve 2.2445 2.2699
1552663879.717  4.783<-: lip 1 1 0.0000 0 0.0000 0 1 44 44 0 0 0 0 4.5 1 0
1552663879.733  4.799<-: acw 7.48727 1.35457 -6.75844
1552663879.760  4.826<-: gyw 0.518799 -0.701904 1.15967
1552663879.786  4.852<-: hbt 3.34494 11.3084 1 2 0 392
1552663879.819  4.885<-: pse 6.19495 0.162671 0.220226 6.2234 -0.724133
1552663879.826  4.891<-: mca 0.0567099 0.0414216
1552663879.849  4.914<-: irc 1.500 1.500 2490 7900 72000 24096 72296 24096 1 1
1552663879.873  4.939<-: lip 1 1 0.0000 0 0.0000 0 1 44 44 0 0 0 0 4.5 1 0
1552663879.890  4.955<-: acw 5.26722 -0.697661 -8.06746
1552663879.915  4.981<-: gyw 5.34058 0.183105 1.31226
1552663879.942  5.008<-: hbt 3.50093 11.2945 1 2 0 392
1552663879.948  5.013<-: wve 2.27605 2.2694
1552663879.975  5.041<-: pse 6.5449 0.246827 0.252101 6.58336 -0.716069
1552663880.003  5.069<-: irc 1.500 1.500 488 5985 72000 24096 72296 24096 1 1
1552663880.029  5.095<-: lip 1 1 0.0000 0 0.0000 0 1 44 44 0 0 0 0 4.5 1 0
1552663880.047  5.112<-: acw 5.83542 0.369209 -7.88765
1552663880.071  5.137<-: gyw -2.19727 -1.40381 1.5564
1552663880.078  5.143<-: mca 0.0871227 0.0685609
1552663880.098  5.164<-: hbt 3.65692 11.3024 1 2 0 390
1552663880.133  5.198<-: pse 6.89192 0.342286 0.283976 6.94333 -0.709431
1552663880.159  5.225<-: irc 1.500 1.500 571 3594 72000 24096 72296 24096 1 1
1552663880.185  5.251<-: lip 1 1 0.0000 0 0.0000 0 1 44 44 0 0 0 0 4.5 1 0
1552663880.203  5.269<-: acw 6.09195 -0.889458 -6.11113
1552663880.208  5.274<-: wve 2.2979 2.34159
1552663880.229  5.295<-: gyw -2.50244 -0.823975 -3.90625
1552663880.254  5.319<-: hbt 3.81291 11.3143 1 2 0 392
1552663880.288  5.354<-: pse 7.23577 0.44867 0.315851 7.30329 -0.700188
1552663880.316  5.382<-: irc 1.500 1.500 546 3789 72000 24096 72296 24096 1 1
1552663880.342  5.407<-: lip 1 1 0.0000 0 0.0000 0 1 44 44 0 0 0 0 4.5 1 0
1552663880.348  5.414<-: mca 0.0636029 0.116321
1552663880.358  5.423<-: acw 4.98912 0.234951 -8.03149
1552663880.383  5.449<-: gyw 2.34985 -1.86157 3.60107
1552663880.410  5.476<-: hbt 3.96889 11.3123 1 2 0 396
1552663880.437  5.502<-: joy 1 0 8 11 0 0 -32767 777 4403 -32767 0 0 0 0 0 0 0 0 0 0 0 0 0
1552663880.455  5.521<-: joy 1 0 8 11 0 0 -32767 777 15541 -32767 0 0 0 0 0 0 0 0 0 0 0 0 0
1552663880.468  5.534<-: pse 7.57626 0.565363 0.347727 7.66326 -0.691794
1552663880.487  5.552<-: joy 1 0 8 11 0 0 -32767 777 25902 -32767 0 0 0 0 0 0 0 0 0 0 0 0 0
1552663880.505  5.571<-: joy 1 0 8 11 0 0 -32767 777 31859 -32767 0 0 0 0 0 0 0 0 0 0 0 0 0
1552663880.520  5.585<-: irc 1.500 1.500 477 4791 72000 24096 72296 24096 1 1
1552663880.525  5.591<-: wve 2.26237 2.31318
1552663880.544  5.609<-: joy 1 0 8 11 0 0 -32767 777 32767 -32767 0 0 0 0 0 0 0 0 0 0 0 0 0
1552663880.557  5.623<-: lip 1 1 0.0000 0 0.0000 0 1 44 44 0 0 0 0 4.5 1 0
1552663880.565  5.631<-: acw 6.71049 0.105488 -7.70544
1552663880.573  5.639<-: gyw 1.06812 0.518799 1.70898
1552663880.582  5.647<-: hbt 4.12888 11.2925 1 2 0 394
1552663880.591  5.657<-: mca 0.00731545 0.140667
1552663880.607  5.672<-: pse 7.9258 0.698161 0.379602 8.03722 -0.689302
1552663880.633  5.699<-: irc 1.500 1.500 472 5783 72000 24096 72296 24096 1 1
1552663880.652  5.718<-: joy 1 0 8 11 0 0 -32767 1295 32767 -32767 0 0 0 0 0 0 0 0 0 0 0 0 0
1552663880.666  5.732<-: lip 1 1 0.0000 0 0.0000 0 1 44 44 0 0 0 0 4.5 1 0
1552663880.676  5.741<-: acw 6.50671 0.182207 -8.18493
1552663880.702  5.767<-: gyw 0.579834 -0.640869 0.396729
1552663880.715  5.781<-: wve 2.32112 2.37202
1552663880.729  5.795<-: hbt 4.28687 11.3084 1 2 0 393
1552663880.755  5.821<-: joy 1 0 8 11 0 0 -32767 0 32767 -32767 0 0 0 0 0 0 0 0 0 0 0 0 0
1552663880.773  5.839<-: joy 1 0 8 11 0 0 -32767 0 31341 -32767 0 0 0 0 0 0 0 0 0 0 0 0 0
1552663880.786  5.852<-: pse 8.25782 0.837115 0.411477 8.39711 -0.685358
1552663880.804  5.870<-: joy 1 0 8 11 0 0 -32767 0 23830 -32767 0 0 0 0 0 0 0 0 0 0 0 0 0
1552663880.822  5.888<-: joy 1 0 8 11 0 0 -32767 0 16059 -32767 0 0 0 0 0 0 0 0 0 0 0 0 0
1552663880.837  5.902<-: irc 1.500 1.500 727 4335 72000 24096 72296 24096 1 1
1552663880.854  5.920<-: joy 1 0 8 11 0 0 -32767 0 2072 -32767 0 0 0 0 0 0 0 0 0 0 0 0 0
1552663880.871  5.937<-: joy 1 0 8 11 0 0 -32767 0 -2 -32767 0 0 0 0 0 0 0 0 0 0 0 0 0
1552663880.885  5.950<-: lip 1 1 0.0000 0 0.0000 0 1 44 44 0 0 0 0 4.5 1 0
1552663880.892  5.958<-: acw 7.05812 -1.321 -9.70972
1552663880.899  5.965<-: mca 0.0438029 0.0434228
1552663880.907  5.973<-: gyw 16.6931 -36.5295 17.7612
1552663880.915  5.981<-: hbt 4.44286 11.3182 1 2 0 394
1552663880.928  5.994<-: pse 8.58546 0.986823 0.44625 8.75731 -0.751576
1552663880.947  6.012<-: irc 1.500 1.500 449 5697 72000 24096 72296 24096 1 1
1552663880.971  6.037<-: lip 1 1 0.0000 0 0.0000 0 1 44 44 0 0 0 0 4.5 1 0
1552663880.977  6.042<-: wve 2.31157 2.28452
1552663880.989  6.055<-: acw 6.50191 0.740815 -7.59755
1552663881.015  6.081<-: gyw -24.9023 -64.1479 -21.4844
1552663881.042  6.108<-: joy 1 0 8 11 0 0 -32767 -2 -2 -32767 0 0 0 0 0 0 0 0 0 0 0 0 0
1552663881.050  6.116<-: hbt 4.59885 11.3064 1 2 0 398
1552663881.069  6.134<-: joy 1 0 8 11 0 0 -32767 -4664 -2 -32767 0 0 0 0 0 0 0 0 0 0 0 0 0
1552663881.087  6.153<-: joy 1 0 8 11 0 0 -32767 -10362 -2 -32767 0 0 0 0 0 0 0 0 0 0 0 0 0
1552663881.106  6.171<-: joy 1 0 8 11 0 0 -32767 -14766 -2 -32767 0 0 0 0 0 0 0 0 0 0 0 0 0
1552663881.119  6.184<-: pse 8.90819 1.14684 0.475227 9.11751 -0.921668
1552663881.137  6.202<-: joy 1 0 8 11 0 0 -32767 -20723 -2 -32767 0 0 0 0 0 0 0 0 0 0 0 0 0
1552663881.155  6.221<-: joy 1 0 8 11 0 0 -32767 -24350 -2 -32767 0 0 0 0 0 0 0 0 0 0 0 0 0
1552663881.170  6.235<-: irc 1.500 1.500 509 7364 72000 24096 72296 24096 1 1
1552663881.189  6.254<-: joy 1 0 8 11 0 0 -32767 -31084 1295 -32767 0 0 0 0 0 0 0 0 0 0 0 0 0
1552663881.195  6.261<-: mca 0.0456219 0.00020328
