% log of messages transmitted to brudge (outgoing) (<-)
% received from bridge (incoming) (->)
% 1 Linux timestamp (seconds since 1 jan 1970)
% 2 mission time (sec)
% 3 direction flag ->: or <-:
% 4 string send or received
1553268606.464  6.616->: <mod 101 7 vel=0.0,acc=100.0, edgel=0.0, white=1:time=0.1
1553268606.468  6.620<-: irc 1.196 0.133 14300 70955 72000 24096 72296 24096 1 1
1553268606.473  6.625<-: wve 0 -0.0127852
1553268606.488  6.639<-: lip 0 1 0.0000 20 0.0000 20 0 44 44 0 0 0 0 4.5 1 0
1553268606.489  6.640->: <event=31
1553268606.498  6.649<-: acw 0.340439 -0.230156 -9.80801
1553268606.516  6.668<-: joy 1 0 8 11 0 259 -32767 0 -2 -32767 0 0 0 0 0 0 0 0 0 0 0 0 0
1553268606.526  6.678<-: gyw 0.152588 0.152588 -0.213623
1553268606.542  6.694<-: event 31
1553268606.551  6.703<-: hbt 0.138 11.5497 1 7 0 310
1553268606.565  6.717<-: pse -2.27394 -0.364432 -1.91919 7.43542 -0.032077
1553268606.572  6.724<-: mca 0.0169119 -0.0221839
1553268606.591  6.743<-: irc 1.500 0.505 579 23921 72000 24096 72296 24096 1 1
1553268606.615  6.767<-: lip 0 1 0.0000 20 0.0000 20 0 44 44 0 0 0 0 4.5 1 0
1553268606.624  6.776<-: mis 0 7 0 'User_mission' 0 1
1553268606.639  6.790<-: rid 86 0.21 9.68 48 0.045 0.045 0 1 9.89407 6 Thit
1553268606.649  6.801<-: acw 0.306875 -0.153437 -9.75287
1553268606.660  6.811<-: gyw 0.274658 -0.0610352 0.0610352
1553268606.680  6.832<-: hbt 0.294 11.5615 1 7 0 321
1553268606.686  6.837<-: wve 0 -0.00197833
1553268606.716  6.868<-: pse -2.27394 -0.364432 -1.91919 7.43542 -0.032145
1553268606.749  6.901<-: irc 1.500 0.518 815 23522 72000 24096 72296 24096 1 1
1553268606.771  6.923<-: lip 0 1 0.0000 20 0.0000 20 0 44 44 0 0 0 0 4.5 1 0
1553268606.787  6.939<-: acw 0.357222 -0.153437 -9.76486
1553268606.812  6.964<-: gyw 0.244141 -0.0610352 0.152588
1553268606.820  6.972<-: mca 0.0184827 -0.0129202
1553268606.837  6.989<-: hbt 0.449998 11.5536 1 7 0 321
1553268606.873  7.025<-: pse -2.27394 -0.364432 -1.91919 7.43542 -0.0321473
1553268606.902  7.054<-: irc 1.500 0.515 553 23590 72000 24096 72296 24096 1 1
1553268606.925  7.077<-: lip 0 1 0.0000 20 0.0000 20 0 44 44 0 0 0 0 4.5 1 0
1553268606.942  7.094<-: acw 0.323657 -0.208579 -9.85836
1553268606.945  7.097<-: wve 0 -0
1553268606.969  7.121<-: gyw 0.213623 0.183105 0.0305176
1553268606.994  7.146<-: hbt 0.605996 11.5556 1 7 0 313
1553268607.029  7.180<-: pse -2.27394 -0.364432 -1.91919 7.43542 -0.0322365
1553268607.056  7.208<-: irc 1.500 0.514 691 23641 72000 24096 72296 24096 1 1
1553268607.082  7.234<-: lip 0 1 0.0000 20 0.0000 20 0 44 44 0 0 0 0 4.5 1 0
1553268607.090  7.242<-: mca 0.00819457 -0.00870673
1553268607.099  7.251<-: acw 0.352427 -0.103091 -9.90391
1553268607.125  7.277<-: gyw 0.274658 0 0.0610352
1553268607.157  7.309<-: hbt 0.761994 11.5556 1 7 0 332
1553268607.190  7.342<-: pse -2.27394 -0.364432 -1.91919 7.43542 -0.0321797
1553268607.221  7.373<-: irc 1.500 0.518 549 23515 72000 24096 72296 24096 1 1
1553268607.224  7.376<-: wve 0 -0
1553268607.240  7.392<-: lip 0 1 0.0000 20 0.0000 20 0 44 44 0 0 0 0 4.5 1 0
1553268607.256  7.408<-: acw 0.299683 -0.139053 -9.82959
1553268607.278  7.430<-: gyw 0.305176 0.152588 0
1553268607.305  7.456<-: hbt 0.917992 11.5596 1 7 0 329
1553268607.341  7.492<-: pse -2.27394 -0.364432 -1.91919 7.43542 -0.0322141
1553268607.348  7.500<-: mca 0.0274666 -0.0420684
1553268607.369  7.521<-: irc 1.500 0.519 622 23472 72000 24096 72296 24096 1 1
1553268607.393  7.545<-: lip 0 1 0.0000 20 0.0000 20 0 44 44 0 0 0 0 4.5 1 0
1553268607.411  7.562<-: acw 0.316465 -0.165425 -9.85836
1553268607.438  7.590<-: gyw 0.213623 -0.0915527 -0.0610352
1553268607.462  7.614<-: hbt 1.07399 11.5615 1 7 0 329
1553268607.465  7.617<-: wve 0 -0
1553268607.498  7.649<-: pse -2.27394 -0.364432 -1.91919 7.43542 -0.0322495
1553268607.526  7.678<-: irc 1.500 0.512 622 23707 72000 24096 72296 24096 1 1
1553268607.549  7.701<-: lip 0 1 0.0000 20 0.0000 20 0 44 44 0 0 0 0 4.5 1 0
1553268607.559  7.710<-: mis 0 7 0 'User_mission' 0 1
1553268607.568  7.720<-: acw 0.323657 -0.117476 -9.78644
1553268607.594  7.745<-: rid 86 0.21 9.68 48 0.045 0.045 0 1 9.89407 6 Thit
1553268607.610  7.761<-: gyw 0.457764 0.0305176 0.0305176
1553268607.617  7.769<-: mca 0.0220599 0.0179335
1553268607.625  7.777<-: hbt 0.031 11.5418 1 2 0 477
1553268607.662  7.813<-: pse 0.00152125 1.10206e-05 0.0144886 0.0015213 -0.0324217
1553268607.685  7.837<-: irc 1.500 0.516 809 23575 72000 24096 72296 24096 1 1
1553268607.708  7.860<-: lip 1 1 -0.6943 20 3.0000 20 1 44 44 0 0 0 0 4.5 1 0
1553268607.726  7.877<-: acw 1.93955 -0.381196 -10.1341
1553268607.732  7.884<-: wve 0.0555967 0.10253
1553268607.749  7.901<-: gyw 0.366211 2.10571 7.38525
1553268607.774  7.925<-: hbt 0.187 11.52 1 2 0 474
1553268607.814  7.966<-: pse 0.0176456 0.000223053 0.0231818 0.0176471 -0.0560405
1553268607.839  7.990<-: irc 1.500 0.516 570 23564 72000 24096 72296 24096 1 1
1553268607.865  8.017<-: lip 1 1 -0.6347 20 1.0740 20 1 44 44 0 0 0 0 4.5 1 0
1553268607.872  8.023<-: mca 0.588256 0.551071
1553268607.886  8.038<-: acw 1.11242 -0.0887061 -13.7255
1553268607.903  8.055<-: gyw -1.7395 2.7771 6.2561
1553268607.932  8.083<-: hbt 0.342999 11.5338 1 2 0 464
1553268607.970  8.121<-: pse 0.0678188 0.00192033 0.0434658 0.0678501 -0.0699765
1553268608.000  8.152<-: irc 1.500 0.491 2970 24408 72000 24096 72296 24096 1 1
1553268608.006  8.157<-: wve 0.378287 0.38989
1553268608.023  8.175<-: lip 1 1 -0.4096 20 1.3907 20 1 44 44 0 0 0 0 4.5 1 0
1553268608.035  8.186<-: acw -1.59431 -0.93501 -11.4143
1553268608.061  8.213<-: gyw 4.15039 3.8147 0.88501
1553268608.091  8.242<-: hbt 0.498997 11.5299 1 2 0 479
1553268608.129  8.281<-: pse 0.133773 0.00496935 0.0463635 0.133874 -0.0654452
1553268608.136  8.287<-: mca 0.126456 0.00717553
1553268608.152  8.304<-: irc 1.500 0.415 2390 27578 72000 24096 72296 24096 1 1
1553268608.175  8.327<-: lip 1 1 -0.1216 20 1.5505 20 1 44 44 0 0 0 0 4.5 1 0
1553268608.191  8.343<-: acw 2.1697 1.33059 -8.85622
1553268608.222  8.374<-: gyw 0.488281 -11.5356 -2.44141
1553268608.246  8.398<-: hbt 0.654995 11.5358 1 2 0 469
1553268608.253  8.405<-: wve 0.435332 0.436307
1553268608.281  8.433<-: pse 0.20005 0.00759336 0.0347726 0.200203 -0.0661884
1553268608.307  8.459<-: irc 1.500 0.342 657 31942 72000 24096 72296 24096 1 1
